SPM (Spatial Population Model)
Call: ..\..\Build\windows\spm -m -q -g 0 
Date: Wed Apr 22 15:15:32 2020
v2.0.2-2020-04-21 (rev. 2020-04-21 11:34:49 UTC). Copyright (c) 2008-2020, NIWA
User name: alist
Machine name: HP1040 (Windows_NT, PID=7088)

[MCMC]
report.type: MCMC
Original covariance matrix:
1.4961e-09 -2.82829 6.40937e-06 3.33788e-06
-2.82829 5.83449e+09 -6405.03 -3098.06
6.40937e-06 -6405.03 0.211802 0.158556
3.33788e-06 -3098.06 0.158556 0.24515
Proposal distribution covariance matrix:
1e-06 -61.1071 0.000165705 8.62958e-05
-73.1213 5.83449e+09 -6405.03 -3098.06
0.000165705 -6405.03 0.211802 0.158556
8.62958e-05 -3098.06 0.158556 0.24515
Cholesky decomposition matrix:
0.001 0 0 0
-73121.3 22085.5 0 0
0.165705 0.258609 0.342732 0
0.0862958 0.145435 0.311163 0.346019
MCMC objective function values:
iteration score penalty prior likelihood acceptance_rate acceptance_rate_since_adapt stepsize
80000 283.505 0 0 519.76 0.224525 0.2047 0.045697
80500 284.487 0 0 287.944 0.224907 0.286 0.0389757
81000 279.292 0 0 292.871 0.225247 0.283 0.0389757
81500 279.62 0 0 342.855 0.225509 0.278 0.0389757
82000 281.824 0 0 338.723 0.2255 0.2645 0.0389757
82500 283.266 0 0 290.407 0.225576 0.2592 0.0389757
83000 285.922 0 0 288.81 0.225458 0.250333 0.0389757
83500 287.017 0 0 287.017 0.225413 0.245714 0.0389757
84000 281.807 0 0 313.781 0.225298 0.24075 0.0389757
84500 282.966 0 0 284.714 0.225278 0.238667 0.0389757
85000 282.062 0 0 287.082 0.225094 0.2342 0.0389757
85500 281.167 0 0 288.995 0.224936 0.230909 0.0389757
86000 283.158 0 0 294.254 0.224721 0.227333 0.0389757
86500 279.771 0 0 567.606 0.22474 0.227385 0.0389757
87000 282.577 0 0 282.577 0.224621 0.225714 0.0389757
87500 280.953 0 0 2934.06 0.22456 0.224933 0.0389757
88000 280.048 0 0 298.637 0.224443 0.223625 0.0389757
88500 280.304 0 0 285.144 0.224192 0.221059 0.0389757
89000 282.037 0 0 283.357 0.223955 0.218889 0.0389757
89500 281.198 0 0 284.624 0.223844 0.218105 0.0389757
90000 280.636 0 0 282.813 0.223756 0.2176 0.0389757
90500 280.074 0 0 336.879 0.223956 0.26 0.035338
91000 280.709 0 0 337.736 0.224121 0.257 0.035338
91500 282.634 0 0 623.134 0.224109 0.245333 0.035338
92000 283.734 0 0 477.71 0.223837 0.2275 0.035338
92500 284.091 0 0 284.091 0.223784 0.2248 0.035338
93000 280.321 0 0 295.072 0.223634 0.22 0.035338
93500 280.415 0 0 329.082 0.223444 0.215429 0.035338
94000 282.931 0 0 299.995 0.223426 0.216 0.035338
94500 280.847 0 0 282.858 0.223196 0.212 0.035338
95000 280.422 0 0 294.302 0.222926 0.208 0.035338
95500 280.54 0 0 280.54 0.222785 0.206909 0.035338
96000 280.54 0 0 288.929 0.22275 0.207667 0.035338
96500 282.191 0 0 365.278 0.222694 0.208 0.035338
97000 280.785 0 0 280.785 0.222701 0.209143 0.035338
97500 284.528 0 0 284.528 0.222677 0.209733 0.035338
98000 280.176 0 0 282.242 0.222612 0.20975 0.035338
98500 284.206 0 0 286.615 0.222721 0.211765 0.035338
99000 281.828 0 0 281.828 0.222455 0.209444 0.035338
99500 284.032 0 0 286.225 0.222161 0.207053 0.035338
100000 283.024 0 0 283.156 0.2221 0.2072 0.035338
100500 282.208 0 0 299.404 0.221791 0.16 0.0305085
101000 281.349 0 0 309.201 0.221772 0.189 0.0305085
101500 281.196 0 0 417.487 0.221655 0.192 0.0305085
102000 282.322 0 0 290.425 0.221706 0.202 0.0305085
102500 281.599 0 0 283.508 0.221473 0.1964 0.0305085
103000 281.862 0 0 281.862 0.221437 0.199333 0.0305085
103500 280.762 0 0 282.602 0.221227 0.196286 0.0305085
104000 280.831 0 0 329.185 0.220923 0.1915 0.0305085
104500 281.795 0 0 288.883 0.220603 0.187333 0.0305085
105000 282.409 0 0 295.432 0.220467 0.1878 0.0305085
105500 282.2 0 0 288.279 0.220322 0.188 0.0305085
106000 280.91 0 0 336.811 0.220075 0.186333 0.0305085
106500 280.477 0 0 335.041 0.219934 0.186615 0.0305085
107000 280.661 0 0 295.022 0.21985 0.187714 0.0305085
107500 282.39 0 0 282.39 0.219879 0.190267 0.0305085
108000 281.019 0 0 375.825 0.219889 0.19225 0.0305085
108500 281.299 0 0 281.299 0.219677 0.191176 0.0305085
109000 280.927 0 0 283.036 0.219596 0.191778 0.0305085
109500 281.081 0 0 287.725 0.219324 0.190105 0.0305085
110000 281.454 0 0 322.878 0.219064 0.1887 0.0305085
110500 281.251 0 0 1792.74 0.218941 0.188857 0.0305085
111000 281.242 0 0 400.347 0.218811 0.188909 0.0305085
111500 281.775 0 0 282.997 0.218825 0.190348 0.0305085
112000 280.64 0 0 286.345 0.218804 0.191333 0.0305085
112500 282.258 0 0 287.545 0.218791 0.19232 0.0305085
113000 281.273 0 0 633.325 0.218646 0.192077 0.0305085
113500 280.497 0 0 280.497 0.218493 0.191778 0.0305085
114000 280.691 0 0 354.496 0.218298 0.191143 0.0305085
114500 280.653 0 0 320.046 0.218192 0.191241 0.0305085
115000 281.447 0 0 341.971 0.217957 0.190333 0.0305085
115500 281.506 0 0 283.961 0.217818 0.190194 0.0305085
116000 280.854 0 0 287.656 0.217638 0.18975 0.0305085
116500 283.263 0 0 283.263 0.217348 0.188545 0.0305085
117000 280.737 0 0 281.571 0.217171 0.188176 0.0305085
117500 281.001 0 0 281.001 0.216996 0.187829 0.0305085
118000 282.799 0 0 292.153 0.216847 0.187667 0.0305085
118500 283.43 0 0 316.191 0.216861 0.188541 0.0305085
119000 282.228 0 0 342.353 0.216655 0.188 0.0305085
119500 285.119 0 0 452.979 0.216502 0.187795 0.0305085
120000 283.074 0 0 333.945 0.216392 0.18785 0.0305085
120500 284.454 0 0 289.803 0.216149 0.187122 0.0305085
121000 284.025 0 0 292.133 0.216066 0.187333 0.0305085
121500 283.774 0 0 287.964 0.215885 0.186977 0.0305085
122000 284.416 0 0 287.392 0.215754 0.186909 0.0305085
122500 283.931 0 0 284.767 0.215616 0.1868 0.0305085
123000 284.89 0 0 284.89 0.215382 0.186174 0.0305085
123500 287.034 0 0 287.034 0.215126 0.185447 0.0305085
124000 286.18 0 0 348.448 0.21504 0.185625 0.0305085
124500 283.609 0 0 311.264 0.214819 0.185102 0.0305085
125000 281.7 0 0 285.357 0.214528 0.18424 0.0305085
125500 285.848 0 0 289.857 0.214319 0.183804 0.0305085
126000 282.284 0 0 610.332 0.214095 0.183308 0.0305085
126500 281.361 0 0 282.16 0.213858 0.182755 0.0305085
127000 282.467 0 0 285.636 0.213559 0.181926 0.0305085
127500 284.427 0 0 306.261 0.213302 0.181309 0.0305085
128000 282.308 0 0 289.598 0.213133 0.181107 0.0305085
128500 282.411 0 0 361.915 0.212911 0.180667 0.0305085
129000 282.308 0 0 329.572 0.212659 0.180103 0.0305085
129500 281.61 0 0 2523 0.212417 0.179593 0.0305085
130000 282.452 0 0 490.585 0.212069 0.178633 0.0305085
130500 282.423 0 0 283.751 0.211839 0.178197 0.0305085
131000 281.956 0 0 287.704 0.211634 0.177871 0.0305085
131500 283.163 0 0 341.654 0.211384 0.177365 0.0305085
132000 282.423 0 0 335.995 0.211212 0.177187 0.0305085
132500 284.034 0 0 284.034 0.210891 0.1764 0.0305085
133000 281.727 0 0 391.82 0.210684 0.176091 0.0305085
133500 282.092 0 0 282.092 0.210382 0.175403 0.0305085
134000 282.599 0 0 298.587 0.210112 0.174853 0.0305085
134500 281.79 0 0 281.79 0.209799 0.174145 0.0305085
135000 282.695 0 0 445.151 0.20963 0.174 0.0305085
135500 282.11 0 0 430.97 0.209446 0.173803 0.0305085
136000 281.64 0 0 281.64 0.209243 0.173528 0.0305085
136500 282.515 0 0 282.784 0.20904 0.17326 0.0305085
137000 281.414 0 0 518.648 0.208934 0.173351 0.0305085
137500 281.719 0 0 353.23 0.208735 0.173093 0.0305085
138000 282.057 0 0 310.387 0.208645 0.173237 0.0305085
138500 281.468 0 0 282.721 0.208469 0.173065 0.0305085
139000 283.734 0 0 423.138 0.208209 0.17259 0.0305085
139500 281.844 0 0 297.171 0.207935 0.172076 0.0305085
140000 281.545 0 0 281.545 0.207707 0.171725 0.0305085
140500 283.341 0 0 288.206 0.207559 0.171654 0.0305085
141000 283.46 0 0 1017.76 0.207284 0.171146 0.0305085
141500 282.615 0 0 282.615 0.207067 0.170843 0.0305085
142000 282.046 0 0 288.956 0.206873 0.170619 0.0305085
142500 282.825 0 0 284.968 0.206758 0.170659 0.0305085
143000 281.824 0 0 287.434 0.206615 0.170605 0.0305085
143500 281.504 0 0 371.341 0.206495 0.170621 0.0305085
144000 281.389 0 0 388.48 0.206285 0.170341 0.0305085
144500 281.61 0 0 285.867 0.206021 0.169888 0.0305085
145000 283.18 0 0 283.964 0.205834 0.169689 0.0305085
145500 282.657 0 0 284.702 0.20556 0.169209 0.0305085
146000 281.773 0 0 362.209 0.205349 0.168935 0.0305085
146500 281.883 0 0 285.934 0.205085 0.168495 0.0305085
147000 281.799 0 0 583.803 0.204857 0.16817 0.0305085
147500 281.835 0 0 334.817 0.204759 0.168253 0.0305085
148000 283.941 0 0 287.399 0.204554 0.168 0.0305085
148500 284.342 0 0 296.832 0.204377 0.167835 0.0305085
149000 284.278 0 0 286.169 0.204101 0.167367 0.0305085
149500 282.343 0 0 375.812 0.20392 0.167192 0.0305085
150000 281.387 0 0 419.62 0.203773 0.16712 0.0305085
150500 281.905 0 0 322.2 0.203734 0.167366 0.0305085
151000 281.38 0 0 282.212 0.203629 0.167412 0.0305085
